t,player_x,obs1_x,obs1_y,obs2_x,obs2_y,obs3_x,obs3_y
0.055,0.5000,-1,-1,-1,-1,-1,-1
0.103,0.5000,-1,-1,-1,-1,-1,-1
0.150,0.5000,-1,-1,-1,-1,-1,-1
0.196,0.5000,-1,-1,-1,-1,-1,-1
0.245,0.5000,-1,-1,-1,-1,-1,-1
0.291,0.5000,-1,-1,-1,-1,-1,-1
0.338,0.5000,-1,-1,-1,-1,-1,-1
0.401,0.5000,-1,-1,-1,-1,-1,-1
0.448,0.5000,-1,-1,-1,-1,-1,-1
0.495,0.5000,-1,-1,-1,-1,-1,-1
0.541,0.5000,-1,-1,-1,-1,-1,-1
0.604,0.5000,-1,-1,-1,-1,-1,-1
0.650,0.5000,-1,-1,-1,-1,-1,-1
0.698,0.5000,-1,-1,-1,-1,-1,-1
0.745,0.5000,-1,-1,-1,-1,-1,-1
0.793,0.5000,-1,-1,-1,-1,-1,-1
0.855,0.5308,-1,-1,-1,-1,-1,-1
0.918,0.5469,-1,-1,-1,-1,-1,-1
0.952,0.5378,-1,-1,-1,-1,-1,-1
1.011,0.5082,0.8809,-0.0096,-1,-1,-1,-1
1.061,0.5082,0.8809,-0.0019,-1,-1,-1,-1
1.108,0.5082,0.8809,0.0054,-1,-1,-1,-1
1.155,0.5082,0.8809,0.0127,-1,-1,-1,-1
1.202,0.5082,0.8809,0.0200,-1,-1,-1,-1
1.263,0.5082,0.8809,0.0295,-1,-1,-1,-1
1.310,0.5082,0.8809,0.0367,-1,-1,-1,-1
1.356,0.5082,0.8809,0.0439,-1,-1,-1,-1
1.403,0.5082,0.8809,0.0511,-1,-1,-1,-1
1.450,0.5082,0.8809,0.0584,-1,-1,-1,-1
1.496,0.5082,0.8809,0.0656,-1,-1,-1,-1
1.543,0.5082,0.8809,0.0728,-1,-1,-1,-1
1.606,0.5082,0.8809,0.0826,-1,-1,-1,-1
1.669,0.5082,0.8809,0.0923,-1,-1,-1,-1
1.731,0.5082,0.8809,0.1020,-1,-1,-1,-1
1.778,0.5082,0.8809,0.1093,-1,-1,-1,-1
1.839,0.5082,0.8809,0.1187,-1,-1,-1,-1
1.901,0.5082,0.8809,0.1283,-1,-1,-1,-1
1.964,0.5082,0.8809,0.1380,0.7176,-0.0140,-1,-1
2.011,0.5082,0.8809,0.1454,0.7176,-0.0063,-1,-1
2.058,0.5082,0.8809,0.1526,0.7176,0.0011,-1,-1
2.120,0.5082,0.8809,0.1622,0.7176,0.0111,-1,-1
2.168,0.5082,0.8809,0.1696,0.7176,0.0187,-1,-1
2.214,0.5082,0.8809,0.1767,0.7176,0.0260,-1,-1
2.260,0.5082,0.8809,0.1839,0.7176,0.0334,-1,-1
2.323,0.5082,0.8809,0.1936,0.7176,0.0435,-1,-1
2.370,0.5082,0.8809,0.2009,0.7176,0.0509,-1,-1
2.416,0.5082,0.8809,0.2081,0.7176,0.0583,-1,-1
2.478,0.5082,0.8809,0.2177,0.7176,0.0682,-1,-1
2.525,0.5082,0.8809,0.2249,0.7176,0.0757,-1,-1
2.588,0.5082,0.8809,0.2346,0.7176,0.0858,-1,-1
2.651,0.5082,0.8809,0.2444,0.7176,0.0958,-1,-1
2.697,0.5082,0.8809,0.2516,0.7176,0.1032,-1,-1
2.744,0.5082,0.8809,0.2589,0.7176,0.1108,-1,-1
2.791,0.5082,0.8809,0.2661,0.7176,0.1182,-1,-1
2.837,0.5082,0.8809,0.2732,0.7176,0.1256,-1,-1
2.884,0.5082,0.8809,0.2805,0.7176,0.1330,-1,-1
2.946,0.5082,0.8809,0.2902,0.7176,0.1430,0.0324,-0.0085
2.993,0.5082,0.8809,0.2974,0.7176,0.1505,0.0324,-0.0008
3.039,0.5082,0.8809,0.3045,0.7176,0.1578,0.0324,0.0068
3.085,0.5082,0.8809,0.3117,0.7176,0.1653,0.0324,0.0144
3.131,0.5082,0.8809,0.3189,0.7176,0.1726,0.0324,0.0220
3.180,0.5082,0.8809,0.3264,0.7176,0.1804,0.0324,0.0300
3.227,0.5000,0.8809,0.3336,0.7176,0.1879,0.0324,0.0377
3.274,0.4766,0.8809,0.3409,0.7176,0.1954,0.0324,0.0454
3.322,0.4604,0.8809,0.3484,0.7176,0.2031,0.0324,0.0534
3.370,0.4604,0.8809,0.3559,0.7176,0.2108,0.0324,0.0614
3.417,0.4604,0.8809,0.3630,0.7176,0.2182,0.0324,0.0690
3.464,0.4604,0.8809,0.3703,0.7176,0.2257,0.0324,0.0767
3.512,0.4604,0.8809,0.3778,0.7176,0.2335,0.0324,0.0847
3.574,0.4604,0.8809,0.3873,0.7176,0.2433,0.0324,0.0948
3.620,0.4604,0.8809,0.3945,0.7176,0.2507,0.0324,0.1024
3.667,0.4604,0.8809,0.4018,0.7176,0.2582,0.0324,0.1101
3.728,0.4604,0.8809,0.4112,0.7176,0.2680,0.0324,0.1202
3.790,0.4604,0.8809,0.4209,0.7176,0.2779,0.0324,0.1304
3.837,0.4604,0.8809,0.4281,0.7176,0.2853,0.0324,0.1381
3.884,0.4604,0.8809,0.4354,0.7176,0.2929,0.0324,0.1458
3.930,0.4604,0.8809,0.4426,0.7176,0.3003,0.0324,0.1535
3.993,0.4604,0.8809,0.4524,0.7176,0.3104,0.0324,0.1639
4.055,0.4604,0.8809,0.4619,0.7176,0.3202,0.0324,0.1740
4.103,0.4604,0.8809,0.4693,0.7176,0.3279,0.0324,0.1819
4.149,0.4604,0.8809,0.4765,0.7176,0.3353,0.0324,0.1895
4.196,0.4604,0.8809,0.4837,0.7176,0.3427,0.0324,0.1972
4.259,0.4604,0.8809,0.4935,0.7176,0.3528,0.0324,0.2075
4.306,0.4604,0.8809,0.5007,0.7176,0.3603,0.0324,0.2153
4.352,0.4604,0.8809,0.5080,0.7176,0.3678,0.0324,0.2230
4.399,0.4604,0.8809,0.5152,0.7176,0.3753,0.0324,0.2307
4.462,0.4604,0.8809,0.5250,0.7176,0.3853,0.0324,0.2410
4.508,0.4604,0.8809,0.5321,0.7176,0.3926,0.0324,0.2485
4.556,0.4604,0.8809,0.5396,0.7176,0.4004,0.0324,0.2565
4.619,0.4604,0.8809,0.5493,0.7176,0.4104,0.0324,0.2668
4.680,0.4604,0.8809,0.5587,0.7176,0.4201,0.0324,0.2768
4.742,0.4604,0.8809,0.5684,0.7176,0.4301,0.0324,0.2872
4.789,0.4604,0.8809,0.5756,0.7176,0.4375,0.0324,0.2948
4.836,0.4604,0.8809,0.5828,0.7176,0.4450,0.0324,0.3025
4.883,0.4604,0.8809,0.5902,0.7176,0.4526,0.0324,0.3103
4.930,0.4604,0.8809,0.5974,0.7176,0.4600,0.0324,0.3180
4.976,0.4604,0.8809,0.6046,0.7176,0.4675,0.0324,0.3256
5.023,0.4604,0.8809,0.6118,0.7176,0.4749,0.0324,0.3333
5.069,0.4604,0.8809,0.6190,0.7176,0.4823,0.0324,0.3409
5.130,0.4604,0.8809,0.6284,0.7176,0.4920,0.0324,0.3509
5.177,0.4604,0.8809,0.6357,0.7176,0.4996,0.0324,0.3587
5.240,0.4604,0.8809,0.6454,0.7176,0.5096,0.0324,0.3690
5.286,0.4604,0.8809,0.6527,0.7176,0.5171,0.0324,0.3767
5.334,0.4604,0.8809,0.6600,0.7176,0.5246,0.0324,0.3845
5.394,0.4604,0.8809,0.6694,0.7176,0.5343,0.0324,0.3944
5.441,0.4604,0.8809,0.6767,0.7176,0.5418,0.0324,0.4022
5.490,0.4604,0.8809,0.6842,0.7176,0.5496,0.0324,0.4102
5.552,0.4604,0.8809,0.6938,0.7176,0.5594,0.0324,0.4203
5.600,0.4604,0.8809,0.7013,0.7176,0.5672,0.0324,0.4283
5.646,0.4604,0.8809,0.7084,0.7176,0.5746,0.0324,0.4359
5.694,0.4604,0.8809,0.7158,0.7176,0.5822,0.0324,0.4438
5.741,0.4604,0.8809,0.7231,0.7176,0.5897,0.0324,0.4515
5.788,0.4604,0.8809,0.7303,0.7176,0.5972,0.0324,0.4592
5.835,0.4604,0.8809,0.7377,0.7176,0.6048,0.0324,0.4670
5.897,0.4604,0.8809,0.7472,0.7176,0.6146,0.0324,0.4771
5.946,0.4604,0.8809,0.7548,0.7176,0.6224,0.0324,0.4851
5.992,0.4604,0.8809,0.7620,0.7176,0.6299,0.0324,0.4929
6.039,0.4604,0.8809,0.7692,0.7176,0.6373,0.0324,0.5005
6.100,0.4604,0.8809,0.7788,0.7176,0.6472,0.0324,0.5107
6.148,0.4604,0.8809,0.7861,0.7176,0.6547,0.0324,0.5185
6.194,0.4604,0.8809,0.7933,0.7176,0.6621,0.0324,0.5261
6.242,0.4448,0.8809,0.8006,0.7176,0.6697,0.0324,0.5339
6.288,0.4448,0.8809,0.8078,0.7176,0.6771,0.0324,0.5415
6.334,0.4448,0.8809,0.8149,0.7176,0.6844,0.0324,0.5491
6.380,0.4448,0.8809,0.8221,0.7176,0.6918,0.0324,0.5567
6.428,0.4448,0.8809,0.8294,0.7176,0.6994,0.0324,0.5645
6.491,0.4448,0.8809,0.8392,0.7176,0.7095,0.0324,0.5749
6.538,0.4448,0.8809,0.8465,0.7176,0.7170,0.0324,0.5826
6.586,0.4287,0.8809,0.8540,0.7176,0.7248,0.0324,0.5906
6.633,0.4055,0.8809,0.8612,0.7176,0.7322,0.0324,0.5982
6.694,0.4055,0.8809,0.8707,0.7176,0.7420,0.0324,0.6083
6.741,0.4055,0.8809,0.8781,0.7176,0.7496,0.0324,0.6161
6.789,0.4055,0.8809,0.8854,0.7176,0.7571,0.0324,0.6239
6.852,0.4055,0.8809,0.8951,0.7176,0.7672,0.0324,0.6343
6.899,0.4055,0.8809,0.9024,0.7176,0.7748,0.0324,0.6421
6.945,0.4055,0.8809,0.9096,0.7176,0.7822,0.0324,0.6497
6.993,0.4055,0.8809,0.9171,0.7176,0.7899,0.0324,0.6576
7.055,0.4055,0.8809,0.9266,0.7176,0.7997,0.0324,0.6677
7.102,0.4055,0.8809,0.9339,0.7176,0.8072,0.0324,0.6754
7.163,0.4055,0.8809,0.9433,0.7176,0.8169,0.0324,0.6855
7.209,0.4055,0.8809,0.9504,0.7176,0.8243,0.0324,0.6930
7.255,0.4055,0.8809,0.9576,0.7176,0.8317,0.0324,0.7007
7.317,0.3747,0.8809,0.9672,0.7176,0.8416,0.0324,0.7108
7.380,0.3666,0.8809,0.9770,0.7176,0.8516,0.0324,0.7212
7.441,0.3666,0.8809,0.9865,0.7176,0.8614,0.0324,0.7313
7.489,0.3666,0.8809,0.9939,0.7176,0.8691,0.0324,0.7392
7.536,0.3666,0.8809,1.0012,0.7176,0.8766,0.0324,0.7469
7.599,0.3666,0.8809,1.0109,0.7176,0.8866,0.0324,0.7572
7.661,0.3666,0.7176,0.8966,0.0324,0.7675,0.1521,0.6289
7.708,0.3666,0.7176,0.9041,0.0324,0.7752,0.1521,0.6368
7.757,0.3666,0.7176,0.9118,0.0324,0.7832,0.1521,0.6450
7.804,0.3666,0.7176,0.9194,0.0324,0.7910,0.1521,0.6531
7.865,0.3666,0.7176,0.9292,0.0324,0.8011,0.1521,0.6635
7.912,0.3666,0.7176,0.9367,0.0324,0.8088,0.1521,0.6714
7.973,0.3666,0.7176,0.9464,0.0324,0.8188,0.1521,0.6817
8.019,0.3666,0.7176,0.9538,0.0324,0.8264,0.1521,0.6895
8.066,0.3666,0.7176,0.9613,0.0324,0.8341,0.1521,0.6975
8.128,0.3666,0.7176,0.9712,0.0324,0.8443,0.1521,0.7079
8.174,0.3666,0.7176,0.9786,0.0324,0.8520,0.1521,0.7158
8.236,0.3666,0.7176,0.9885,0.0324,0.8621,0.1521,0.7262
8.299,0.3666,0.7176,0.9985,0.0324,0.8725,0.1521,0.7369
8.346,0.3666,0.7176,1.0060,0.0324,0.8802,0.1521,0.7448
8.409,0.3666,0.7176,1.0161,0.0324,0.8906,0.1521,0.7555
8.472,0.3666,0.0324,0.9009,0.1521,0.7661,0.5644,0.6271
8.535,0.3666,0.0324,0.9114,0.1521,0.7769,0.5644,0.6382
8.582,0.3666,0.0324,0.9191,0.1521,0.7848,0.5644,0.6463
8.629,0.3666,0.0324,0.9268,0.1521,0.7927,0.5644,0.6544
8.694,0.3666,0.0324,0.9374,0.1521,0.8037,0.5644,0.6657
8.755,0.3666,0.0324,0.9476,0.1521,0.8141,0.5644,0.6764
8.818,0.3666,0.0324,0.9578,0.1521,0.8247,0.5644,0.6873
8.865,0.3666,0.0324,0.9656,0.1521,0.8327,0.5644,0.6954
8.912,0.3666,0.0324,0.9734,0.1521,0.8407,0.5644,0.7037
8.959,0.3666,0.0324,0.9810,0.1521,0.8486,0.5644,0.7118
9.019,0.3666,0.0324,0.9910,0.1521,0.8589,0.5644,0.7223
9.082,0.3666,0.0324,1.0014,0.1521,0.8695,0.5644,0.7333
9.130,0.3666,0.0324,1.0092,0.1521,0.8775,0.5644,0.7415
9.175,0.3666,0.0324,1.0167,0.1521,0.8853,0.5644,0.7495
9.238,0.3666,0.1521,0.8959,0.5644,0.7604,0.6876,0.6193
9.285,0.3666,0.1521,0.9039,0.5644,0.7686,0.6876,0.6277
9.332,0.3666,0.1521,0.9119,0.5644,0.7768,0.6876,0.6362
9.379,0.3666,0.1521,0.9198,0.5644,0.7850,0.6876,0.6446
9.426,0.3666,0.1521,0.9278,0.5644,0.7931,0.6876,0.6530
9.475,0.3666,0.1521,0.9360,0.5644,0.8016,0.6876,0.6616
9.521,0.3666,0.1521,0.9438,0.5644,0.8096,0.6876,0.6698
9.568,0.3666,0.1521,0.9518,0.5644,0.8178,0.6876,0.6782
9.630,0.3666,0.1521,0.9623,0.5644,0.8286,0.6876,0.6893
9.694,0.3666,0.1521,0.9731,0.5644,0.8397,0.6876,0.7007
9.741,0.3666,0.1521,0.9810,0.5644,0.8478,0.6876,0.7091
9.787,0.3666,0.1521,0.9888,0.5644,0.8559,0.6876,0.7173
9.849,0.3666,0.1521,0.9993,0.5644,0.8666,0.6876,0.7284
9.895,0.3666,0.1521,1.0071,0.5644,0.8747,0.6876,0.7366
9.942,0.3666,0.1521,1.0150,0.5644,0.8828,0.6876,0.7449
9.988,0.3666,0.5644,0.8908,0.6876,0.7532,0.1058,0.6091
10.035,0.3666,0.5644,0.8990,0.6876,0.7616,0.1058,0.6177
10.081,0.3666,0.5644,0.9071,0.6876,0.7699,0.1058,0.6262
10.143,0.3666,0.5644,0.9178,0.6876,0.7808,0.1058,0.6375
10.205,0.3666,0.5644,0.9286,0.6876,0.7919,0.1058,0.6488
10.267,0.3666,0.5644,0.9394,0.6876,0.8030,0.1058,0.6602
10.313,0.3666,0.5644,0.9474,0.6876,0.8113,0.1058,0.6686
10.360,0.3666,0.5644,0.9556,0.6876,0.8197,0.1058,0.6773
10.407,0.3666,0.5644,0.9638,0.6876,0.8280,0.1058,0.6858
10.469,0.3666,0.5644,0.9746,0.6876,0.8391,0.1058,0.6972
10.516,0.3666,0.5644,0.9827,0.6876,0.8475,0.1058,0.7057
10.564,0.3666,0.5644,0.9910,0.6876,0.8560,0.1058,0.7145
10.625,0.3666,0.5644,1.0016,0.6876,0.8669,0.1058,0.7256
10.672,0.3666,0.5644,1.0098,0.6876,0.8753,0.1058,0.7343
10.719,0.3666,0.5644,1.0180,0.6876,0.8837,0.1058,0.7428
10.782,0.3666,0.6876,0.8950,0.1058,0.7544,0.7771,0.6126
10.844,0.3666,0.6876,0.9060,0.1058,0.7658,0.7771,0.6242
10.891,0.3666,0.6876,0.9144,0.1058,0.7743,0.7771,0.6330
10.938,0.3666,0.6876,0.9228,0.1058,0.7829,0.7771,0.6417
11.000,0.3666,0.6876,0.9338,0.1058,0.7942,0.7771,0.6533
11.047,0.3666,0.6876,0.9422,0.1058,0.8028,0.7771,0.6621
11.094,0.3666,0.6876,0.9506,0.1058,0.8114,0.7771,0.6710
11.157,0.3666,0.6876,0.9618,0.1058,0.8228,0.7771,0.6827
11.219,0.3666,0.6876,0.9728,0.1058,0.8342,0.7771,0.6943
11.266,0.3666,0.6876,0.9812,0.1058,0.8428,0.7771,0.7030
11.328,0.3666,0.6876,0.9924,0.1058,0.8542,0.7771,0.7148
11.375,0.3899,0.6876,1.0007,0.1058,0.8628,0.7771,0.7235
11.438,0.4213,0.6876,1.0119,0.1058,0.8742,0.7771,0.7353
11.484,0.4213,0.1058,0.8827,0.7771,0.7440,0.7696,0.5972
11.533,0.4213,0.1058,0.8916,0.7771,0.7530,0.7696,0.6064
11.594,0.4213,0.1058,0.9028,0.7771,0.7645,0.7696,0.6182
11.656,0.4213,0.1058,0.9141,0.7771,0.7761,0.7696,0.6301
11.704,0.4213,0.1058,0.9230,0.7771,0.7852,0.7696,0.6393
11.766,0.4213,0.1058,0.9343,0.7771,0.7968,0.7696,0.6512
11.815,0.4213,0.1058,0.9432,0.7771,0.8059,0.7696,0.6605
11.861,0.4213,0.1058,0.9517,0.7771,0.8145,0.7696,0.6694
11.908,0.4213,0.1058,0.9602,0.7771,0.8233,0.7696,0.6783
11.968,0.4213,0.1058,0.9712,0.7771,0.8345,0.7696,0.6898
12.030,0.4213,0.1058,0.9826,0.7771,0.8462,0.7696,0.7018
12.077,0.4213,0.1058,0.9912,0.7771,0.8550,0.7696,0.7107
12.124,0.4213,0.1058,0.9997,0.7771,0.8637,0.7696,0.7196
12.170,0.4213,0.1058,1.0081,0.7771,0.8723,0.7696,0.7284
12.217,0.4213,0.1058,1.0167,0.7771,0.8811,0.7696,0.7374
12.280,0.4213,0.7771,0.8930,0.7696,0.7496,0.2801,0.6008
12.327,0.4213,0.7771,0.9017,0.7696,0.7585,0.2801,0.6099
12.389,0.4213,0.7771,0.9133,0.7696,0.7704,0.2801,0.6221
12.435,0.4213,0.7771,0.9221,0.7696,0.7793,0.2801,0.6312
12.498,0.4213,0.7771,0.9337,0.7696,0.7912,0.2801,0.6434
12.559,0.4213,0.7771,0.9453,0.7696,0.8031,0.2801,0.6555
12.606,0.4213,0.7771,0.9540,0.7696,0.8120,0.2801,0.6646
12.668,0.4369,0.7771,0.9655,0.7696,0.8238,0.2801,0.6767
12.715,0.4604,0.7771,0.9743,0.7696,0.8328,0.2801,0.6858
12.761,0.4838,0.7771,0.9831,0.7696,0.8418,0.2801,0.6950
12.810,0.4919,0.7771,0.9923,0.7696,0.8511,0.2801,0.7046
12.873,0.4919,0.7771,1.0040,0.7696,0.8631,0.2801,0.7168
12.934,0.4919,0.7771,1.0154,0.7696,0.8748,0.2801,0.7288
12.981,0.4919,0.7696,0.8838,0.2801,0.7379,0.8216,0.5914
13.028,0.4919,0.7696,0.8928,0.2801,0.7471,0.8216,0.6008
13.075,0.4919,0.7696,0.9018,0.2801,0.7563,0.8216,0.6102
13.122,0.4919,0.7696,0.9107,0.2801,0.7655,0.8216,0.6196
13.168,0.4919,0.7696,0.9196,0.2801,0.7745,0.8216,0.6288
13.215,0.4919,0.7696,0.9286,0.2801,0.7837,0.8216,0.6382
13.262,0.4919,0.7696,0.9376,0.2801,0.7929,0.8216,0.6476
13.325,0.4919,0.7696,0.9497,0.2801,0.8053,0.8216,0.6602
13.372,0.4919,0.7696,0.9586,0.2801,0.8144,0.8216,0.6695
13.419,0.4919,0.7696,0.9677,0.2801,0.8236,0.8216,0.6790
13.481,0.4919,0.7696,0.9797,0.2801,0.8359,0.8216,0.6914
13.528,0.4919,0.7696,0.9886,0.2801,0.8450,0.8216,0.7007
13.575,0.4919,0.7696,0.9976,0.2801,0.8542,0.8216,0.7101
13.624,0.4919,0.7696,1.0069,0.2801,0.8637,0.8216,0.7199
13.685,0.4919,0.7696,1.0186,0.2801,0.8757,0.8216,0.7321
13.732,0.4919,0.2801,0.8849,0.8216,0.7415,0.1753,0.5950
13.780,0.4919,0.2801,0.8942,0.8216,0.7510,0.1753,0.6047
13.827,0.4919,0.2801,0.9035,0.8216,0.7605,0.1753,0.6143
13.874,0.4919,0.2801,0.9126,0.8216,0.7698,0.1753,0.6238
13.936,0.4919,0.2801,0.9249,0.8216,0.7823,0.1753,0.6366
13.985,0.4919,0.2801,0.9345,0.8216,0.7921,0.1753,0.6465
14.046,0.4919,0.2801,0.9463,0.8216,0.8042,0.1753,0.6589
14.093,0.4919,0.2801,0.9555,0.8216,0.8135,0.1753,0.6684
14.155,0.4919,0.2801,0.9676,0.8216,0.8259,0.1753,0.6810
14.202,0.4919,0.2801,0.9768,0.8216,0.8353,0.1753,0.6906
14.240,0.5029,0.2801,0.9843,0.8216,0.8429,0.1753,0.6984
14.295,0.5305,0.2801,0.9951,0.8216,0.8539,0.1753,0.7096
14.344,0.5305,0.2801,1.0047,0.8216,0.8637,0.1753,0.7196
14.406,0.5305,0.2801,1.0167,0.8216,0.8760,0.1753,0.7321
14.468,0.5305,0.8216,0.8884,0.1753,0.7448,0.3230,0.5972
14.515,0.5305,0.8216,0.8977,0.1753,0.7543,0.3230,0.6070
14.561,0.5305,0.8216,0.9070,0.1753,0.7637,0.3230,0.6165
14.622,0.5305,0.8216,0.9192,0.1753,0.7762,0.3230,0.6292
14.669,0.5305,0.8216,0.9285,0.1753,0.7857,0.3230,0.6389
14.715,0.5305,0.8216,0.9378,0.1753,0.7952,0.3230,0.6486
14.763,0.5305,0.8216,0.9474,0.1753,0.8049,0.3230,0.6585
14.809,0.5305,0.8216,0.9566,0.1753,0.8143,0.3230,0.6681
14.856,0.5305,0.8216,0.9660,0.1753,0.8239,0.3230,0.6779
14.905,0.5305,0.8216,0.9756,0.1753,0.8338,0.3230,0.6879
14.965,0.5305,0.8216,0.9878,0.1753,0.8462,0.3230,0.7005
15.029,0.5305,0.8216,1.0005,0.1753,0.8591,0.3230,0.7137
15.076,0.5305,0.8216,1.0098,0.1753,0.8686,0.3230,0.7234
15.123,0.5305,0.1753,0.8782,0.3230,0.7332,0.3363,0.5887
15.169,0.5305,0.1753,0.8876,0.3230,0.7428,0.3363,0.5985
15.230,0.5305,0.1753,0.9001,0.3230,0.7555,0.3363,0.6115
15.292,0.5305,0.1753,0.9127,0.3230,0.7684,0.3363,0.6245
15.339,0.5305,0.1753,0.9222,0.3230,0.7781,0.3363,0.6344
15.386,0.5305,0.1753,0.9318,0.3230,0.7878,0.3363,0.6444
15.433,0.5305,0.1753,0.9415,0.3230,0.7977,0.3363,0.6544
15.480,0.5305,0.1753,0.9510,0.3230,0.8074,0.3363,0.6643
15.528,0.5305,0.1753,0.9607,0.3230,0.8173,0.3363,0.6744
15.575,0.5305,0.1753,0.9703,0.3230,0.8270,0.3363,0.6843
15.638,0.5305,0.1753,0.9831,0.3230,0.8401,0.3363,0.6977
15.685,0.5305,0.1753,0.9926,0.3230,0.8498,0.3363,0.7075
15.732,0.5305,0.1753,1.0023,0.3230,0.8596,0.3363,0.7175
15.779,0.5305,0.1753,1.0119,0.3230,0.8694,0.3363,0.7275
15.826,0.5305,0.3230,0.8792,0.3363,0.7374,0.7819,0.5867
15.888,0.5305,0.3230,0.8921,0.3363,0.7505,0.7819,0.6001
15.935,0.5305,0.3230,0.9019,0.3363,0.7605,0.7819,0.6103
15.983,0.5224,0.3230,0.9118,0.3363,0.7706,0.7819,0.6205
16.029,0.5073,0.3230,0.9214,0.3363,0.7804,0.7819,0.6305
16.076,0.5073,0.3230,0.9311,0.3363,0.7903,0.7819,0.6405
16.139,0.5073,0.3230,0.9442,0.3363,0.8036,0.7819,0.6541
16.187,0.5073,0.3230,0.9541,0.3363,0.8137,0.7819,0.6644
16.233,0.5073,0.3230,0.9637,0.3363,0.8235,0.7819,0.6743
16.280,0.5073,0.3230,0.9733,0.3363,0.8333,0.7819,0.6843
16.326,0.5073,0.3230,0.9830,0.3363,0.8432,0.7819,0.6944
16.373,0.5073,0.3230,0.9928,0.3363,0.8531,0.7819,0.7045
16.436,0.5073,0.3230,1.0058,0.3363,0.8664,0.7819,0.7180
16.499,0.5073,0.3363,0.8797,0.7819,0.7315,0.5114,0.5866
16.546,0.5073,0.3363,0.8895,0.7819,0.7416,0.5114,0.5969
16.607,0.5073,0.3363,0.9026,0.7819,0.7549,0.5114,0.6104
16.653,0.5073,0.3363,0.9123,0.7819,0.7647,0.5114,0.6204
16.700,0.5073,0.3363,0.9221,0.7819,0.7747,0.5114,0.6306
16.746,0.5073,0.3363,0.9319,0.7819,0.7847,0.5114,0.6408
16.808,0.5073,0.3363,0.9450,0.7819,0.7980,0.5114,0.6543
16.855,0.4921,0.3363,0.9548,0.7819,0.8080,0.5114,0.6645
16.916,0.4614,0.3363,0.9678,0.7819,0.8213,0.5114,0.6779
16.978,0.4305,0.3363,0.9809,0.7819,0.8345,0.5114,0.6914
17.024,0.4074,0.3363,0.9907,0.7819,0.8445,0.5114,0.7016
17.071,0.3841,0.3363,1.0005,0.7819,0.8545,0.5114,0.7118
17.133,0.3529,0.3363,1.0137,0.7819,0.8680,0.5114,0.7254
17.180,0.3294,0.7819,0.8781,0.5114,0.7357,0.5016,0.5845
17.226,0.3062,0.7819,0.8880,0.5114,0.7458,0.5016,0.5948
17.273,0.2827,0.7819,0.8982,0.5114,0.7561,0.5016,0.6053
17.321,0.2589,0.7819,0.9084,0.5114,0.7665,0.5016,0.6159
17.356,0.2505,0.7819,0.9159,0.5114,0.7742,0.5016,0.6236
17.413,0.2505,0.7819,0.9283,0.5114,0.7867,0.5016,0.6364
17.460,0.2505,0.7819,0.9383,0.5114,0.7970,0.5016,0.6468
17.506,0.2505,0.7819,0.9483,0.5114,0.8071,0.5016,0.6571
17.552,0.2505,0.7819,0.9582,0.5114,0.8172,0.5016,0.6674
17.600,0.2505,0.7819,0.9683,0.5114,0.8275,0.5016,0.6778
17.646,0.2505,0.7819,0.9784,0.5114,0.8377,0.5016,0.6882
17.708,0.2505,0.7819,0.9916,0.5114,0.8512,0.5016,0.7019
17.755,0.2505,0.7819,1.0018,0.5114,0.8615,0.5016,0.7124
17.802,0.2505,0.7819,1.0118,0.5114,0.8717,0.5016,0.7228
17.849,0.2505,0.5114,0.8820,0.5016,0.7332,0.1028,0.5868
17.894,0.2733,0.5114,0.8920,0.5016,0.7433,0.1028,0.5971
17.956,0.3042,0.5114,0.9055,0.5016,0.7571,0.1028,0.6111
18.018,0.3042,0.5114,0.9191,0.5016,0.7710,0.1028,0.6252
18.079,0.3042,0.5114,0.9324,0.5016,0.7845,0.1028,0.6389
18.127,0.3042,0.5114,0.9428,0.5016,0.7951,0.1028,0.6497
18.189,0.3042,0.5114,0.9564,0.5016,0.8089,0.1028,0.6637
18.236,0.3276,0.5114,0.9667,0.5016,0.8193,0.1028,0.6743
18.284,0.3357,0.5114,0.9773,0.5016,0.8301,0.1028,0.6853
18.345,0.3357,0.5114,0.9907,0.5016,0.8437,0.1028,0.6991
18.392,0.3357,0.5114,1.0008,0.5016,0.8540,0.1028,0.7096
18.454,0.3357,0.5114,1.0146,0.5016,0.8680,0.1028,0.7237
18.516,0.3357,0.5016,0.8817,0.1028,0.7377,0.8951,0.5915
18.563,0.3357,0.5016,0.8921,0.1028,0.7483,0.8951,0.6022
18.610,0.3357,0.5016,0.9026,0.1028,0.7590,0.8951,0.6131
18.672,0.3357,0.5016,0.9163,0.1028,0.7728,0.8951,0.6271
18.706,0.3449,0.5016,0.9240,0.1028,0.7807,0.8951,0.6351
18.750,0.3665,0.5016,0.9336,0.1028,0.7905,0.8951,0.6450
18.811,0.3827,0.5016,0.9474,0.1028,0.8044,0.8951,0.6592
18.874,0.3827,0.5016,0.9613,0.1028,0.8185,0.8951,0.6735
18.921,0.3827,0.5016,0.9718,0.1028,0.8293,0.8951,0.6844
18.984,0.4058,0.5016,0.9858,0.1028,0.8435,0.8951,0.6988
19.031,0.4211,0.5016,0.9962,0.1028,0.8541,0.8951,0.7096
19.077,0.4211,0.5016,1.0065,0.1028,0.8645,0.8951,0.7202
19.124,0.4211,0.5016,1.0170,0.1028,0.8751,0.8951,0.7310
